Roll_no,Name,MST1,MST2,MST3,Best of 2,No. of Failed Attempts
634,Tiya Sehgal,4,10,10,10,3
635,Yasmin Bahri,4,62,93,77.5,1
636,Kavya Dugar,84,13,25,54.5,2
637,Aradhya Mall,54,27,14,40.5,2
638,Ishaan Chandran,27,70,9,48.5,2
639,Rohan Kar,31,40,12,35.5,2
640,Urvi Kar,51,53,38,52,1
641,Jivin Magar,27,24,85,56,2
642,Miraya De,4,11,2,7.5,3
643,Alia Rajagopalan,79,32,87,83,1
644,Yuvaan Ranganathan,86,34,33,60,2
645,Krish Koshy,65,71,44,68,0
646,Amira Sha,79,41,12,60,1
647,Mohanlal Mane,7,47,55,51,1
648,Nirvi Wali,85,33,91,88,1
649,Damini Rajagopalan,40,57,97,77,0
650,Aniruddh Sundaram,92,56,18,74,1
651,Taimur Saran,54,44,73,63.5,0
652,Hrishita Baral,21,39,44,41.5,2
653,Vedika Bath,18,38,64,51,2
654,Kismat Sahni,88,0,28,58,2
655,Shalv Desai,41,18,38,39.5,2
656,Kavya Gulati,99,100,46,99.5,0
657,Emir Atwal,15,51,79,65,1
658,Romil Kala,74,19,20,47,2
659,Lakshit Sahota,22,27,60,43.5,2
660,Elakshi Bajaj,76,77,98,87.5,0
661,Raunak Sandhu,76,98,63,87,0
662,Onkar Batra,85,73,12,79,1
663,Trisha Babu,9,49,82,65.5,1
664,Indrajit Sani,59,20,78,68.5,1
665,Vaibhav Chada,57,15,39,48,2
666,Arhaan Kapoor,60,91,52,75.5,0
667,Seher Wable,58,84,66,75,0
668,Anya Bhatt,26,97,51,74,1
669,Anvi Sankaran,69,73,3,71,1
670,Yakshit Dar,53,26,48,50.5,1
671,Mohanlal Samra,87,27,40,63.5,1
672,Romil Bhatti,82,42,84,83,0
673,Uthkarsh Sathe,56,95,42,75.5,0
674,Adah Andra,45,33,53,49,1
675,Biju Choudhury,47,96,84,90,0
676,Kanav Date,67,51,38,59,1
677,Darshit Dara,64,81,8,72.5,1
678,Hiran Bhat,79,61,97,88,0
679,Madhup Shankar,32,18,12,25,3
680,Rhea Raman,44,14,98,71,1
681,Farhan Mane,83,7,61,72,1
682,Bhamini Sha,66,34,36,51,2
683,Seher Jayaraman,36,89,86,87.5,1
684,Aarav Sridhar,48,39,20,43.5,2
685,Kismat Sunder,17,0,28,22.5,3
686,Yashvi Dey,61,40,56,58.5,0
687,Shayak Sarna,3,56,23,39.5,2
688,Himmat Dhar,14,52,59,55.5,1
689,Yasmin Bumb,34,96,20,65,2
690,Vedika Kakar,92,13,0,52.5,2
691,Aarush Bhavsar,12,75,25,50,2
692,Miraya Chawla,28,21,80,54,2
693,Himmat Das,68,20,95,81.5,1
694,Vardaniya Virk,35,37,58,47.5,2
695,Hrishita Golla,81,70,39,75.5,1
696,Saanvi Tripathi,96,26,92,94,1
697,Kabir Dora,76,89,15,82.5,1
698,Rania Gill,89,7,36,62.5,2
699,Nirvi Bawa,84,19,71,77.5,1
700,Vanya Kota,63,13,49,56,1
701,Taimur Basu,28,49,28,38.5,2
702,Navya Talwar,92,12,70,81,1
703,Biju Lad,23,99,3,61,2
704,Misha Chauhan,19,61,17,40,2
705,Siya Yadav,25,99,50,74.5,1
706,Eva Chaudhry,33,5,78,55.5,2
707,Purab Suresh,3,100,22,61,2
708,Anahita Dhingra,11,6,39,25,3
709,Anaya Sane,94,49,51,72.5,0
710,Pranay Biswas,88,13,3,50.5,2
711,Veer Anand,70,86,44,78,0
712,Trisha Balasubramanian,50,99,90,94.5,0
713,Kiaan Dhingra,56,87,24,71.5,1
714,Riya Krishna,11,63,84,73.5,1
715,Aaryahi Sharaf,38,44,96,70,1
716,Hrishita Chowdhury,5,34,86,60,2
717,Zoya Ahuja,90,32,11,61,2
718,Chirag Mani,25,26,42,34,2
719,Shayak Suresh,35,12,66,50.5,2
720,Seher Balasubramanian,33,34,100,67,2
721,Jivin Deo,96,94,94,95,0
722,Arhaan Tandon,18,33,78,55.5,2
723,Zara Iyengar,58,22,32,45,2
724,Vaibhav Mahajan,76,54,62,69,0
725,Alia Chana,73,46,38,59.5,1
726,Nitya Shere,88,91,7,89.5,1
727,Emir Mangal,21,3,62,41.5,2
728,Priyansh Devan,30,62,67,64.5,1
729,Raghav Choudhry,56,1,12,34,2
730,Alisha Sunder,68,48,52,60,0
731,Ranbir Taneja,74,50,16,62,1
732,Lavanya Sarraf,49,90,27,69.5,1
733,Charvi Barman,73,27,3,50,2
734,Akarsh Srinivas,80,4,39,59.5,2
735,Sumer Khalsa,4,51,42,46.5,1
736,Hridaan Kamdar,1,26,66,46,2
737,Manikya Vig,70,25,58,64,1
738,Uthkarsh Butala,84,83,95,89.5,0
739,Yuvraj  Ratta,25,56,20,40.5,2
740,Taimur Tiwari,5,49,79,64,1
741,Elakshi Suri,79,63,12,71,1
742,Vihaan Suresh,32,12,90,61,2
743,Hiran Shankar,79,74,35,76.5,1
744,Vardaniya Manda,24,0,29,26.5,3
745,Shamik Deo,46,72,99,85.5,0
746,Neelofar Suresh,57,99,94,96.5,0
747,Urvi Suri,57,84,6,70.5,1
748,Hunar Dave,21,70,85,77.5,1
749,Zara De,89,41,18,65,1
750,Azad Ray,74,73,8,73.5,1
751,Nitya Goel,15,32,68,50,2
752,Rhea Sibal,71,3,51,61,1
753,Mehul Venkatesh,73,80,27,76.5,1
754,Charvi Borra,28,17,61,44.5,2
755,Vardaniya Mander,60,74,86,80,0
756,Dishani Baria,40,47,97,72,0
757,Abram Gour,18,56,81,68.5,1
758,Prerak Vaidya,70,30,37,53.5,2
759,Sana Rama,29,14,55,42,2
760,Jayant Choudhry,70,47,16,58.5,1
761,Darshit Soman,45,25,96,70.5,1
762,Adira Tiwari,13,38,57,47.5,2
763,Anahi Jayaraman,42,48,69,58.5,0
764,Ojas Choudhury,24,27,64,45.5,2
765,Taimur Deol,48,39,76,62,1
766,Tanya Aurora,59,71,16,65,1
767,Tejas Choudhry,42,56,18,49,1
768,Hridaan Dugar,28,94,10,61,2
769,Aaina Choudhry,56,39,88,72,1
770,Damini Bains,17,14,50,33.5,2
771,Tanya Upadhyay,78,45,77,77.5,0
772,Madhup Vasa,98,19,59,78.5,1
773,Alisha Zacharia,69,31,21,50,2
774,Anya Acharya,37,48,93,70.5,1
775,Jivika Garg,75,41,97,86,0
776,Lakshit Johal,32,70,94,82,1
777,Prerak Bains,88,66,85,86.5,0
778,Mohanlal Saha,28,37,18,32.5,3
779,Aniruddh Sem,83,58,16,70.5,1
780,Kaira Banerjee,51,10,82,66.5,1
781,Amira Sawhney,32,43,52,47.5,1
782,Saksham Gola,75,52,54,64.5,0
783,Adah Lad,36,30,75,55.5,2
784,Hridaan Setty,48,92,30,70,1
785,Raghav Sarma,39,92,20,65.5,2
786,Faiyaz Barad,22,18,66,44,2
787,Hazel Sachdeva,42,79,12,60.5,1
788,Kaira Chandran,96,39,38,67.5,2
789,Jivika Edwin,82,11,23,52.5,2
790,Zain Acharya,31,51,21,41,2
791,Kimaya Ratti,30,61,1,45.5,2
792,Onkar Ravel,41,1,38,39.5,2
793,Hrishita Varty,0,87,54,70.5,1
794,Dishani Sankaran,11,60,95,77.5,1
795,Abram Edwin,11,14,65,39.5,2
796,Parinaaz Jayaraman,61,13,3,37,2
797,Alisha Baral,9,7,4,8,3
798,Vanya Garg,81,12,23,52,2
799,Saanvi Yohannan,69,10,19,44,2
800,Navya Suri,59,80,93,86.5,0
801,Elakshi Shah,54,79,70,74.5,0
802,Priyansh Gulati,25,75,6,50,2
803,Mishti Sengupta,9,24,56,40,2
804,Aaryahi Som,8,95,14,54.5,2
805,Divyansh Bajwa,47,18,5,32.5,2
806,Kartik Shah,44,55,27,49.5,1
807,Ishaan Shenoy,16,27,60,43.5,2
808,Dhanush Devan,21,81,31,56,2
809,Faiyaz Dugal,84,22,76,80,1
810,Saira Bahl,93,73,48,83,0
811,Amani Bath,20,12,96,58,2
812,Saksham Kuruvilla,25,81,5,53,2
813,Mamooty Singhal,43,1,40,41.5,1
814,Dishani Wali,45,70,64,67,0
815,Zain Zacharia,25,16,7,20.5,3
816,Hansh Varkey,59,32,76,67.5,1
817,Alisha Shah,80,47,66,73,0
818,Nitya Dugar,34,15,83,58.5,2
819,Akarsh Batra,5,38,86,62,2
820,Rhea Manda,9,40,79,59.5,1
821,Kavya Koshy,71,88,44,79.5,0
822,Ivan Tata,15,17,67,42,2
823,Ela Arora,4,9,34,21.5,3
824,Ojas Varghese,66,72,72,72,0
825,Ojas Barman,9,40,39,39.5,2
826,Vedika Bajwa,76,9,25,50.5,2
827,Khushi Chaudhry,59,82,98,90,0
828,Renee Rao,49,50,32,49.5,1
829,Aarna Thaman,29,99,4,64,2
830,Saanvi Babu,7,43,13,28,2
831,Mannat Kothari,23,37,69,53,2
832,Indrans Deol,5,8,44,26,2
833,Jayan Malhotra,74,7,99,86.5,1
834,Vivaan Kanda,80,43,3,61.5,1
835,Kaira Ganesan,84,23,14,53.5,2
836,Divij Choudhary,23,49,31,40,2
837,Hansh Saran,97,91,91,94,0
838,Miraan Sidhu,57,66,35,61.5,1
839,Gatik Sarna,18,2,87,52.5,2
840,Kashvi Krishnamurthy,80,84,34,82,1
841,Ishita Sahota,50,72,35,61,1
842,Saira Dar,34,43,38,40.5,2
843,Nehmat Chaudhuri,27,19,57,42,2
844,Kavya Sha,4,88,31,59.5,2
845,Taran Amble,0,81,91,86,1
846,Umang Das,66,91,52,78.5,0
847,Arnav Viswanathan,95,73,4,84,1
848,Zaina Dasgupta,94,51,19,72.5,1
849,Tushar Dubey,44,78,56,67,0
850,Vedika Maharaj,45,62,20,53.5,1
851,Aarush Sami,25,94,99,96.5,1
852,Raunak Gulati,0,33,36,34.5,3
853,Alisha Ray,0,10,100,55,2
854,Priyansh Kota,49,11,1,30,2
855,Divit Sandhu,39,21,46,42.5,2
856,Nitara Lall,41,68,61,64.5,0
857,Anya Sodhi,67,54,81,74,0
858,Anaya Borah,93,54,42,73.5,0
859,Jayant Wadhwa,31,7,33,32,3
860,Jayant Manda,33,58,54,56,1
861,Tushar Bahri,26,71,9,48.5,2
862,Zeeshan Mand,25,21,92,58.5,2
863,Kimaya Bhargava,92,94,49,93,0
864,Anahi Gupta,89,50,15,69.5,1
865,Myra Seth,23,10,57,40,2
866,Dharmajan Kakar,16,91,6,53.5,2
867,Chirag Wali,100,45,53,76.5,0
868,Ela Walia,20,33,8,26.5,3
869,Vardaniya Ghose,57,80,2,68.5,1
870,Adah Atwal,72,3,20,46,2
871,Nishith Chaudry,76,73,66,74.5,0
872,Yasmin Sabharwal,25,11,69,47,2
873,Lagan Sule,96,33,62,79,1
874,Vihaan Saha,60,81,79,80,0
875,Farhan Vora,61,21,0,41,2
876,Raunak Hayer,80,2,44,62,1
877,Seher Hari,19,39,78,58.5,2
878,Jayesh Swamy,74,13,87,80.5,1
879,Nayantara Bhasin,68,29,99,83.5,1
880,Saanvi Dhingra,3,1,63,33,2
881,Divit Arya,81,58,74,77.5,0
882,Badal Badami,35,63,54,58.5,1
883,Ahana  Sachar,82,97,59,89.5,0
884,Ela Thakkar,1,41,61,51,1
885,Anvi Rajan,28,81,81,81,1
886,Vihaan Lalla,45,21,2,33,2
887,Miraya Kata,70,59,99,84.5,0
888,Jivika Chaudhuri,93,95,70,94,0
889,Devansh Kaul,77,58,69,73,0
890,Manjari Gara,91,47,47,69,0
891,Nitya Kari,5,16,68,42,2
892,Ritvik Varkey,64,57,49,60.5,0
893,Renee Borah,41,73,40,57,0
894,Sara Issac,78,55,61,69.5,0
895,Mannat Solanki,95,92,47,93.5,0
896,Sumer Swaminathan,59,14,7,36.5,2
897,Tiya Ben,24,0,49,36.5,2
898,Eva Batta,72,51,5,61.5,1
899,Piya Bal,42,74,21,58,1
900,Manikya Sawhney,76,27,56,66,1
901,Vivaan Sekhon,75,77,18,76,1
902,Ahana  Behl,7,34,69,51.5,2
903,Oorja Jhaveri,36,24,97,66.5,2
904,Nehmat Varghese,36,72,35,54,2
905,Gokul Rajagopal,69,44,53,61,0
906,Badal Grewal,93,92,11,92.5,1
907,Hazel Madan,61,46,9,53.5,1
908,Mishti Gala,71,73,98,85.5,0
909,Zara Grover,62,44,20,53,1
910,Kanav Mammen,25,21,80,52.5,2
911,Indrajit Vyas,85,69,44,77,0
912,Rhea Trivedi,11,35,91,63,2
913,Mohanlal Srivastava,37,87,32,62,2
914,Anya Kari,71,10,62,66.5,1
915,Azad Tiwari,74,82,89,85.5,0
916,Akarsh Chakrabarti,62,42,18,52,1
917,Jayant Butala,24,5,35,29.5,3
918,Shray Vala,56,36,39,47.5,2
919,Eva Manne,52,34,30,43,2
920,Lakshit Bhattacharyya,70,96,74,85,0
921,Tanya Rao,94,11,3,52.5,2
922,Zaina Sheth,24,78,0,51,2
923,Jivin Apte,21,76,58,67,1
924,Alia Krish,46,57,3,51.5,1
925,Tanya Sharaf,1,20,10,15,3
926,Lakshay Sharma,27,75,87,81,1
927,Dhanuk Warrior,91,68,29,79.5,1
928,Lakshay Bora,18,4,22,20,3
929,Mohanlal Sankar,78,16,71,74.5,1
930,Anika Varty,13,8,60,36.5,2
931,Hrishita Sahota,94,51,53,73.5,0
932,Stuvan Majumdar,91,21,88,89.5,1
933,Saksham Devan,81,80,84,82.5,0
934,Pranay Subramaniam,82,16,64,73,1
935,Ayesha Devi,20,34,53,43.5,2
936,Saksham Dugar,89,83,33,86,1
937,Dishani Gandhi,63,60,87,75,0
938,Biju Sachdev,90,91,96,93.5,0
939,Anya Buch,87,7,14,50.5,2
940,Hiran Jain,50,79,87,83,0
941,Dhanush Barad,91,75,30,83,1
942,Jivika Rastogi,27,87,49,68,1
943,Divyansh Mallick,58,3,36,47,2
944,Tara Shenoy,42,43,85,64,0
945,Kabir Buch,88,7,100,94,1
946,Mahika Saxena,60,96,88,92,0
947,Shaan Gokhale,29,85,83,84,1
948,Divyansh Borah,82,83,41,82.5,0
949,Mohanlal Bose,23,1,66,44.5,2
950,Aaryahi Din,35,69,92,80.5,1
951,Dhanuk Kalla,62,16,88,75,1
952,Adira Bera,87,89,93,91,0
953,Jivin Raval,37,1,20,28.5,3
954,Kabir Thakkar,63,9,19,41,2
955,Dhruv Choudhary,88,5,17,52.5,2
956,Nitya Ganesh,60,33,49,54.5,1
957,Reyansh Agate,100,45,67,83.5,0
958,Keya Bala,73,38,33,55.5,2
959,Shalv Bora,22,47,78,62.5,1
960,Kavya Dyal,71,14,97,84,1
961,Indrans Ganguly,36,67,42,54.5,1
962,Manikya Banik,83,58,10,70.5,1
963,Myra Mall,81,22,25,53,2
964,Nayantara Divan,24,87,14,55.5,2
965,Ishaan Mahal,9,28,78,53,2
966,Riaan Lanka,53,1,56,54.5,1
967,Inaaya  Lalla,49,61,40,55,0
968,Manikya Sane,61,83,53,72,0
969,Damini Jhaveri,25,99,9,62,2
970,Kiara Randhawa,76,79,47,77.5,0
971,Samar Dey,94,77,55,85.5,0
972,Samaira Dewan,43,24,78,60.5,1
973,Advik Batta,86,37,2,61.5,2
974,Romil Gokhale,26,24,36,31,3
975,Jayan Atwal,4,59,15,37,2
976,Tarini Hans,74,30,58,66,1
977,Sahil Tandon,46,20,71,58.5,1
978,Dhanuk Cheema,8,68,47,57.5,1
979,Tarini Viswanathan,20,73,97,85,1
980,Dharmajan Srinivas,2,83,60,71.5,1
981,Ahana  Seshadri,94,6,72,83,1
982,Devansh Solanki,15,40,11,27.5,2
983,Lavanya Rajagopalan,55,72,9,63.5,1
984,Abram Contractor,55,97,31,76,1
985,Miraan Tella,40,50,91,70.5,0
986,Kiara Sampath,60,52,38,56,1
987,Sahil Boase,7,24,79,51.5,2
988,Rati Gara,21,36,10,28.5,3
989,Anahita Mandal,21,59,56,57.5,1
990,Hunar Zachariah,69,9,19,44,2
991,Madhup Chakrabarti,19,14,71,45,2
992,Zeeshan Tripathi,88,70,58,79,0
993,Shray Gupta,52,9,93,72.5,1
994,Lagan Manda,83,74,4,78.5,1
995,Gokul Grover,22,44,4,33,2
996,Aarna Varma,79,42,19,60.5,1
997,Amira Dutt,36,36,94,65,2
998,Raunak Walia,0,8,50,29,2
999,Hazel Bhat,26,30,35,32.5,3
1000,Jiya Borde,87,50,62,74.5,0
